Station_name,Stn_id,Lat,Lon,Month,Temperature,Season
CAPE-MORETON-LIGHTHOUSE,40043,-27.03,153.47,September,23.73,Spring
CAPE-OTWAY-LIGHTHOUSE,90015,-38.86,143.51,September,14.72,Spring
CARNARVON-AIRPORT,6011,-24.89,113.67,September,25.54,Spring
CEDUNA-AMO,18012,-32.13,133.7,September,23.62,Spring
CHARLEVILLE-AERO,44021,-26.41,146.26,September,28.8,Spring
CHARTERS-TOWERS-AIRPORT,34084,-20.05,146.27,September,31.59,Spring
COBAR-MO,48027,-31.48,145.83,September,23.29,Spring
COFFS-HARBOUR-MO,59040,-30.31,153.12,September,23.19,Spring
CUNDERDIN-AIRFIELD,10286,-31.62,117.22,September,22.14,Spring
DALWALLINU-COMPARISON,8039,-30.28,116.66,September,23.3,Spring
DARWIN-AIRPORT,14015,-12.42,130.89,September,36.84,Spring
DENILIQUIN-AIRPORT-AWS,74258,-35.56,144.95,September,20.58,Spring
DUBBO-AIRPORT-AWS,65070,-32.22,148.58,September,22.39,Spring
EAST-SALE-AIRPORT,85072,-38.12,147.13,September,20.69,Spring
ESPERANCE,9789,-33.83,121.89,September,19.63,Spring
EUCLA,11003,-31.68,128.88,September,23.15,Spring
FORREST,11052,-30.85,128.11,September,26.14,Spring
GABO-ISLAND-LIGHTHOUSE,84016,-37.57,149.92,September,18.79,Spring
GAYNDAH-AIRPORT,39066,-25.62,151.62,September,28.78,Spring
GEORGETOWN-AIRPORT,30124,-18.3,143.53,September,34.37,Spring
GERALDTON-AIRPORT-COMPARISON,8051,-28.8,114.7,September,22.79,Spring
GILES-METEOROLOGICAL-OFFICE,13017,-25.03,128.3,September,34.27,Spring
GROVE-RESEARCH-STATION,94220,-42.99,147.07,September,16.82,Spring
GUNNEDAH-RESOURCE-CENTRE,55024,-31.03,150.27,September,22.93,Spring
HALLS-CREEK-AIRPORT,2012,-18.23,127.66,September,36.45,Spring
HOBART-ELLERSLIE-ROAD,94029,-42.89,147.33,September,16.6,Spring
HORN-ISLAND,27058,-10.58,142.29,September,31.0,Spring
INVERELL-RAGLAN-ST,56242,-29.78,151.11,September,22.47,Spring
JERVIS-BAY-POINT-PERPENDICULAR-AWS,68151,-35.09,150.8,September,20.7,Spring
KALGOORLIE-BOULDER-AIRPORT,12038,-30.78,121.45,September,26.86,Spring
KALUMBURU,1019,-14.3,126.65,September,36.8,Spring
KATANNING-COMPARISON,10579,-33.69,117.56,September,18.21,Spring
KERANG,80023,-35.72,143.92,September,20.45,Spring
KYANCUTTA,18044,-33.13,135.56,September,23.13,Spring
LARAPUNA-EDDYSTONE-POINT,92045,-40.99,148.35,September,18.01,Spring
LAUNCESTON-AIRPORT,91311,-41.55,147.21,September,15.34,Spring
LAVERTON-RAAF,87031,-37.86,144.76,September,20.83,Spring
LEARMONTH-AIRPORT,5007,-22.24,114.1,September,30.08,Spring
LONGREACH-AERO,36031,-23.44,144.28,September,36.83,Spring
LOW-HEAD,91293,-41.06,146.79,September,15.22,Spring
MACKAY-M.O,33119,-21.12,149.22,September,27.5,Spring
MARBLE-BAR,4106,-21.18,119.75,September,36.02,Spring
MARREE,17031,-29.65,138.06,September,27.83,Spring
MEEKATHARRA-AIRPORT,7045,-26.61,118.54,September,27.18,Spring
MELBOURNE-REGIONAL-OFFICE,86071,-37.81,144.97,September,18.76,Spring
MERREDIN,10092,-31.48,118.28,September,21.6,Spring
MILDURA-AIRPORT,76031,-34.24,142.09,September,23.28,Spring
MILES-CONSTANCE-STREET,42112,-26.66,150.18,September,27.86,Spring
MORAWA-AIRPORT,8296,-29.2,116.02,September,26.12,Spring
MOREE-AERO,53115,-29.49,149.85,September,27.67,Spring
MORUYA-HEADS-PILOT-STATION,69018,-35.91,150.15,September,19.57,Spring
MOUNT-GAMBIER-AERO,26021,-37.75,140.77,September,16.55,Spring
NHILL-AERODROME,78015,-36.31,141.65,September,20.16,Spring
NORMANTON-AIRPORT,29063,-17.69,141.07,September,35.41,Spring
NORTH-SHIELDS-PORT-LINCOLN-AWS,18192,-34.6,135.88,September,19.46,Spring
NOWRA-RAN-AIR-STATION-AWS,68072,-34.95,150.54,September,22.03,Spring
NURIOOTPA-VITICULTURAL,23373,-34.48,139.01,September,18.02,Spring
OODNADATTA-AIRPORT,17043,-27.56,135.45,September,31.36,Spring
ORBOST,84145,-37.69,148.47,September,19.26,Spring
PALMERVILLE,28004,-16.0,144.08,September,35.2,Spring
PERTH-AIRPORT,9021,-31.93,115.98,September,23.02,Spring
PORT-HEDLAND-AIRPORT,4032,-20.37,118.63,September,32.32,Spring
PORT-MACQUARIE-AIRPORT-AWS,60139,-31.43,152.87,September,23.43,Spring
RABBIT-FLAT,15666,-20.18,130.01,September,37.26,Spring
RICHMOND-POST-OFFICE,30045,-20.73,143.14,September,33.22,Spring
RICHMOND-RAAF,67105,-33.6,150.78,September,23.12,Spring
ROBE-COMPARISON,26026,-37.16,139.76,September,17.6,Spring
ROCKHAMPTON-AERO,39083,-23.38,150.48,September,28.16,Spring
RUTHERGLEN-RESEARCH,82039,-36.1,146.51,September,18.05,Spring
SCONE-AIRPORT-AWS,61363,-32.03,150.83,September,25.97,Spring
SNOWTOWN-RAYVILLE-PARK,21133,-33.77,138.22,September,22.85,Spring
ST-GEORGE-AIRPORT,43109,-28.05,148.59,September,26.85,Spring
SYDNEY-OBSERVATORY-HILL,66062,-33.86,151.21,September,24.51,Spring
TARCOOLA-AERO,16098,-30.71,134.58,September,25.64,Spring
TENNANT-CREEK-AIRPORT,15135,-19.64,134.18,September,37.3,Spring
THARGOMINDAH-AIRPORT,45025,-27.99,143.81,September,28.62,Spring
TIBOOBURRA-POST-OFFICE,46037,-29.43,142.01,September,26.98,Spring
TOWNSVILLE-AERO,32040,-19.25,146.77,September,28.76,Spring
VICTORIA-RIVER-DOWNS,14825,-16.4,131.01,September,39.36,Spring
WAGGA-WAGGA-AMO,72150,-35.16,147.46,September,18.31,Spring
WALGETT-AIRPORT-AWS,52088,-30.04,148.12,September,30.79,Spring
WANDERING,10917,-32.67,116.67,September,19.14,Spring
WEIPA-AERO,27045,-12.68,141.92,September,34.9,Spring
WILCANNIA-REID-ST,46043,-31.56,143.37,September,25.69,Spring
WILLIAMTOWN-RAAF,61078,-32.79,151.84,September,24.03,Spring
WILSONS-PROMONTORY-LIGHTHOUSE,85096,-39.13,146.42,September,14.76,Spring
WITTENOOM,5026,-22.24,118.34,September,32.4,Spring
WOOMERA-AERODROME,16001,-31.16,136.81,September,26.07,Spring
WYALONG-POST-OFFICE,73054,-33.93,147.24,September,20.57,Spring
YAMBA-PILOT-STATION,58012,-29.43,153.36,September,23.9,Spring
ADELAIDE-KENT-TOWN,23090,-34.92,138.62,September,20.14,Spring
ALBANY-AIRPORT-COMPARISON,9741,-34.94,117.8,September,20.74,Spring
ALICE-SPRINGS-AIRPORT,15590,-23.8,133.89,September,28.9,Spring
AMBERLEY-AMO,40004,-27.63,152.71,September,30.94,Spring
BARCALDINE-POST-OFFICE,36007,-23.55,145.29,September,29.79,Spring
BATHURST-AGRICULTURAL-STATION,63005,-33.43,149.56,September,17.67,Spring
BIRDSVILLE-AIRPORT,38026,-25.9,139.35,September,31.26,Spring
BOULIA-AIRPORT,38003,-22.91,139.9,September,32.63,Spring
BOURKE-AIRPORT-AWS,48245,-30.04,145.95,September,30.66,Spring
BRIDGETOWN-COMPARISON,9510,-33.96,116.14,September,19.49,Spring
BRISBANE-AERO,40842,-27.39,153.12,September,25.79,Spring
BROOME-AIRPORT,3003,-17.95,122.23,September,33.21,Spring
BUNDABERG-AERO,39128,-24.91,152.32,September,26.03,Spring
BURKETOWN-AIRPORT,29077,-17.75,139.54,September,34.1,Spring
BUTLERS-GORGE,96003,-42.28,146.28,September,11.7,Spring
CABRAMURRA-SMHEA-AWS,72161,-35.94,148.38,September,8.83,Spring
CAIRNS-AERO,31011,-16.87,145.75,September,30.82,Spring
CAMOOWEAL-TOWNSHIP,37010,-19.92,138.12,September,36.89,Spring
CANBERRA-AIRPORT,70351,-35.31,149.2,September,17.5,Spring
CAPE-BORDA,22823,-35.75,136.6,September,17.24,Spring
CAPE-BRUNY-LIGHTHOUSE,94010,-43.49,147.15,September,14.0,Spring
CAPE-LEEUWIN,9518,-34.37,115.14,September,17.81,Spring
CAPE-MORETON-LIGHTHOUSE,40043,-27.03,153.47,September,23.11,Spring
CAPE-OTWAY-LIGHTHOUSE,90015,-38.86,143.51,September,16.52,Spring
CARNARVON-AIRPORT,6011,-24.89,113.67,September,25.22,Spring
CEDUNA-AMO,18012,-32.13,133.7,September,25.03,Spring
CHARLEVILLE-AERO,44021,-26.41,146.26,September,27.7,Spring
CHARTERS-TOWERS-AIRPORT,34084,-20.05,146.27,September,31.11,Spring
COBAR-MO,48027,-31.48,145.83,September,23.7,Spring
COFFS-HARBOUR-MO,59040,-30.31,153.12,September,23.26,Spring
CUNDERDIN-AIRFIELD,10286,-31.62,117.22,September,21.51,Spring
DALWALLINU-COMPARISON,8039,-30.28,116.66,September,22.71,Spring
DARWIN-AIRPORT,14015,-12.42,130.89,September,33.76,Spring
DENILIQUIN-AIRPORT-AWS,74258,-35.56,144.95,September,22.5,Spring
DUBBO-AIRPORT-AWS,65070,-32.22,148.58,September,20.92,Spring
EAST-SALE-AIRPORT,85072,-38.12,147.13,September,18.06,Spring
ESPERANCE,9789,-33.83,121.89,September,20.28,Spring
EUCLA,11003,-31.68,128.88,September,23.12,Spring
FORREST,11052,-30.85,128.11,September,26.82,Spring
GABO-ISLAND-LIGHTHOUSE,84016,-37.57,149.92,September,18.67,Spring
GAYNDAH-AIRPORT,39066,-25.62,151.62,September,28.44,Spring
GEORGETOWN-AIRPORT,30124,-18.3,143.53,September,35.47,Spring
GERALDTON-AIRPORT-COMPARISON,8051,-28.8,114.7,September,22.62,Spring
GILES-METEOROLOGICAL-OFFICE,13017,-25.03,128.3,September,32.04,Spring
GROVE-RESEARCH-STATION,94220,-42.99,147.07,September,15.79,Spring
GUNNEDAH-RESOURCE-CENTRE,55024,-31.03,150.27,September,22.79,Spring
HALLS-CREEK-AIRPORT,2012,-18.23,127.66,September,35.98,Spring
HOBART-ELLERSLIE-ROAD,94029,-42.89,147.33,September,16.41,Spring
HORN-ISLAND,27058,-10.58,142.29,September,31.49,Spring
INVERELL-RAGLAN-ST,56242,-29.78,151.11,September,25.44,Spring
JERVIS-BAY-POINT-PERPENDICULAR-AWS,68151,-35.09,150.8,September,20.64,Spring
KALGOORLIE-BOULDER-AIRPORT,12038,-30.78,121.45,September,23.64,Spring
KALUMBURU,1019,-14.3,126.65,September,36.59,Spring
KATANNING-COMPARISON,10579,-33.69,117.56,September,19.04,Spring
KERANG,80023,-35.72,143.92,September,22.91,Spring
KYANCUTTA,18044,-33.13,135.56,September,23.69,Spring
LARAPUNA-EDDYSTONE-POINT,92045,-40.99,148.35,September,17.65,Spring
LAUNCESTON-AIRPORT,91311,-41.55,147.21,September,15.75,Spring
LAVERTON-RAAF,87031,-37.86,144.76,September,17.85,Spring
LEARMONTH-AIRPORT,5007,-22.24,114.1,September,31.0,Spring
LONGREACH-AERO,36031,-23.44,144.28,September,31.67,Spring
LOW-HEAD,91293,-41.06,146.79,September,14.33,Spring
MACKAY-M.O,33119,-21.12,149.22,September,26.54,Spring
MARBLE-BAR,4106,-21.18,119.75,September,35.25,Spring
MARREE,17031,-29.65,138.06,September,27.55,Spring
MEEKATHARRA-AIRPORT,7045,-26.61,118.54,September,27.42,Spring
MELBOURNE-REGIONAL-OFFICE,86071,-37.81,144.97,September,19.54,Spring
MERREDIN,10092,-31.48,118.28,September,22.44,Spring
MILDURA-AIRPORT,76031,-34.24,142.09,September,21.32,Spring
MILES-CONSTANCE-STREET,42112,-26.66,150.18,September,29.9,Spring
MORAWA-AIRPORT,8296,-29.2,116.02,September,23.8,Spring
MOREE-AERO,53115,-29.49,149.85,September,25.22,Spring
MORUYA-HEADS-PILOT-STATION,69018,-35.91,150.15,September,19.78,Spring
MOUNT-GAMBIER-AERO,26021,-37.75,140.77,September,17.35,Spring
NHILL-AERODROME,78015,-36.31,141.65,September,19.38,Spring
NORMANTON-AIRPORT,29063,-17.69,141.07,September,36.46,Spring
NORTH-SHIELDS-PORT-LINCOLN-AWS,18192,-34.6,135.88,September,21.02,Spring
NOWRA-RAN-AIR-STATION-AWS,68072,-34.95,150.54,September,21.47,Spring
NURIOOTPA-VITICULTURAL,23373,-34.48,139.01,September,18.25,Spring
OODNADATTA-AIRPORT,17043,-27.56,135.45,September,29.69,Spring
ORBOST,84145,-37.69,148.47,September,17.93,Spring
PALMERVILLE,28004,-16.0,144.08,September,34.37,Spring
PERTH-AIRPORT,9021,-31.93,115.98,September,22.11,Spring
PORT-HEDLAND-AIRPORT,4032,-20.37,118.63,September,33.12,Spring
PORT-MACQUARIE-AIRPORT-AWS,60139,-31.43,152.87,September,24.03,Spring
RABBIT-FLAT,15666,-20.18,130.01,September,38.03,Spring
RICHMOND-POST-OFFICE,30045,-20.73,143.14,September,34.9,Spring
RICHMOND-RAAF,67105,-33.6,150.78,September,23.77,Spring
ROBE-COMPARISON,26026,-37.16,139.76,September,16.72,Spring
ROCKHAMPTON-AERO,39083,-23.38,150.48,September,29.02,Spring
RUTHERGLEN-RESEARCH,82039,-36.1,146.51,September,18.58,Spring
SCONE-AIRPORT-AWS,61363,-32.03,150.83,September,22.44,Spring
SNOWTOWN-RAYVILLE-PARK,21133,-33.77,138.22,September,20.37,Spring
ST-GEORGE-AIRPORT,43109,-28.05,148.59,September,26.89,Spring
SYDNEY-OBSERVATORY-HILL,66062,-33.86,151.21,September,21.91,Spring
TARCOOLA-AERO,16098,-30.71,134.58,September,25.64,Spring
TENNANT-CREEK-AIRPORT,15135,-19.64,134.18,September,33.49,Spring
THARGOMINDAH-AIRPORT,45025,-27.99,143.81,September,28.13,Spring
TIBOOBURRA-POST-OFFICE,46037,-29.43,142.01,September,25.5,Spring
TOWNSVILLE-AERO,32040,-19.25,146.77,September,28.87,Spring
VICTORIA-RIVER-DOWNS,14825,-16.4,131.01,September,37.48,Spring
WAGGA-WAGGA-AMO,72150,-35.16,147.46,September,18.33,Spring
WALGETT-AIRPORT-AWS,52088,-30.04,148.12,September,27.33,Spring
WANDERING,10917,-32.67,116.67,September,18.59,Spring
WEIPA-AERO,27045,-12.68,141.92,September,35.02,Spring
WILCANNIA-REID-ST,46043,-31.56,143.37,September,25.84,Spring
WILLIAMTOWN-RAAF,61078,-32.79,151.84,September,25.19,Spring
WILSONS-PROMONTORY-LIGHTHOUSE,85096,-39.13,146.42,September,15.28,Spring
WITTENOOM,5026,-22.24,118.34,September,33.41,Spring
WOOMERA-AERODROME,16001,-31.16,136.81,September,24.0,Spring
WYALONG-POST-OFFICE,73054,-33.93,147.24,September,22.21,Spring
YAMBA-PILOT-STATION,58012,-29.43,153.36,September,23.29,Spring
ADELAIDE-KENT-TOWN,23090,-34.92,138.62,September,20.01,Spring
ALBANY-AIRPORT-COMPARISON,9741,-34.94,117.8,September,19.45,Spring
ALICE-SPRINGS-AIRPORT,15590,-23.8,133.89,September,32.31,Spring
AMBERLEY-AMO,40004,-27.63,152.71,September,28.36,Spring
BARCALDINE-POST-OFFICE,36007,-23.55,145.29,September,30.87,Spring
BATHURST-AGRICULTURAL-STATION,63005,-33.43,149.56,September,17.54,Spring
BIRDSVILLE-AIRPORT,38026,-25.9,139.35,September,32.22,Spring
BOULIA-AIRPORT,38003,-22.91,139.9,September,32.93,Spring
BOURKE-AIRPORT-AWS,48245,-30.04,145.95,September,27.16,Spring
BRIDGETOWN-COMPARISON,9510,-33.96,116.14,September,19.31,Spring
BRISBANE-AERO,40842,-27.39,153.12,September,26.44,Spring
BROOME-AIRPORT,3003,-17.95,122.23,September,32.05,Spring
BUNDABERG-AERO,39128,-24.91,152.32,September,27.17,Spring
BURKETOWN-AIRPORT,29077,-17.75,139.54,September,35.42,Spring
BUTLERS-GORGE,96003,-42.28,146.28,September,10.88,Spring
CABRAMURRA-SMHEA-AWS,72161,-35.94,148.38,September,8.33,Spring
CAIRNS-AERO,31011,-16.87,145.75,September,29.18,Spring
CAMOOWEAL-TOWNSHIP,37010,-19.92,138.12,September,35.68,Spring
CANBERRA-AIRPORT,70351,-35.31,149.2,September,17.58,Spring
CAPE-BORDA,22823,-35.75,136.6,September,18.4,Spring
CAPE-BRUNY-LIGHTHOUSE,94010,-43.49,147.15,September,14.53,Spring
CAPE-LEEUWIN,9518,-34.37,115.14,September,17.91,Spring
CAPE-MORETON-LIGHTHOUSE,40043,-27.03,153.47,September,23.59,Spring
CAPE-OTWAY-LIGHTHOUSE,90015,-38.86,143.51,September,15.81,Spring
CARNARVON-AIRPORT,6011,-24.89,113.67,September,25.89,Spring
CEDUNA-AMO,18012,-32.13,133.7,September,23.38,Spring
CHARLEVILLE-AERO,44021,-26.41,146.26,September,32.57,Spring
CHARTERS-TOWERS-AIRPORT,34084,-20.05,146.27,September,31.25,Spring
COBAR-MO,48027,-31.48,145.83,September,24.05,Spring
COFFS-HARBOUR-MO,59040,-30.31,153.12,September,24.33,Spring
CUNDERDIN-AIRFIELD,10286,-31.62,117.22,September,20.97,Spring
DALWALLINU-COMPARISON,8039,-30.28,116.66,September,22.81,Spring
DARWIN-AIRPORT,14015,-12.42,130.89,September,34.06,Spring
DENILIQUIN-AIRPORT-AWS,74258,-35.56,144.95,September,20.88,Spring
DUBBO-AIRPORT-AWS,65070,-32.22,148.58,September,22.4,Spring
EAST-SALE-AIRPORT,85072,-38.12,147.13,September,17.77,Spring
ESPERANCE,9789,-33.83,121.89,September,20.2,Spring
EUCLA,11003,-31.68,128.88,September,23.69,Spring
FORREST,11052,-30.85,128.11,September,25.43,Spring
GABO-ISLAND-LIGHTHOUSE,84016,-37.57,149.92,September,18.77,Spring
GAYNDAH-AIRPORT,39066,-25.62,151.62,September,28.83,Spring
GEORGETOWN-AIRPORT,30124,-18.3,143.53,September,34.15,Spring
GERALDTON-AIRPORT-COMPARISON,8051,-28.8,114.7,September,22.77,Spring
GILES-METEOROLOGICAL-OFFICE,13017,-25.03,128.3,September,30.09,Spring
GROVE-RESEARCH-STATION,94220,-42.99,147.07,September,16.54,Spring
GUNNEDAH-RESOURCE-CENTRE,55024,-31.03,150.27,September,25.58,Spring
HALLS-CREEK-AIRPORT,2012,-18.23,127.66,September,34.95,Spring
HOBART-ELLERSLIE-ROAD,94029,-42.89,147.33,September,17.56,Spring
HORN-ISLAND,27058,-10.58,142.29,September,31.84,Spring
INVERELL-RAGLAN-ST,56242,-29.78,151.11,September,22.34,Spring
JERVIS-BAY-POINT-PERPENDICULAR-AWS,68151,-35.09,150.8,September,19.33,Spring
KALGOORLIE-BOULDER-AIRPORT,12038,-30.78,121.45,September,25.12,Spring
KALUMBURU,1019,-14.3,126.65,September,36.67,Spring
KATANNING-COMPARISON,10579,-33.69,117.56,September,19.29,Spring
KERANG,80023,-35.72,143.92,September,20.79,Spring
KYANCUTTA,18044,-33.13,135.56,September,23.92,Spring
LARAPUNA-EDDYSTONE-POINT,92045,-40.99,148.35,September,16.25,Spring
LAUNCESTON-AIRPORT,91311,-41.55,147.21,September,14.97,Spring
LAVERTON-RAAF,87031,-37.86,144.76,September,18.8,Spring
LEARMONTH-AIRPORT,5007,-22.24,114.1,September,30.51,Spring
LONGREACH-AERO,36031,-23.44,144.28,September,32.46,Spring
LOW-HEAD,91293,-41.06,146.79,September,15.86,Spring
MACKAY-M.O,33119,-21.12,149.22,September,26.99,Spring
MARBLE-BAR,4106,-21.18,119.75,September,38.5,Spring
MARREE,17031,-29.65,138.06,September,28.44,Spring
MEEKATHARRA-AIRPORT,7045,-26.61,118.54,September,27.12,Spring
MELBOURNE-REGIONAL-OFFICE,86071,-37.81,144.97,September,18.45,Spring
MERREDIN,10092,-31.48,118.28,September,21.7,Spring
MILDURA-AIRPORT,76031,-34.24,142.09,September,22.79,Spring
MILES-CONSTANCE-STREET,42112,-26.66,150.18,September,26.9,Spring
MORAWA-AIRPORT,8296,-29.2,116.02,September,26.97,Spring
MOREE-AERO,53115,-29.49,149.85,September,24.59,Spring
MORUYA-HEADS-PILOT-STATION,69018,-35.91,150.15,September,20.92,Spring
MOUNT-GAMBIER-AERO,26021,-37.75,140.77,September,18.92,Spring
NHILL-AERODROME,78015,-36.31,141.65,September,21.91,Spring
NORMANTON-AIRPORT,29063,-17.69,141.07,September,35.99,Spring
NORTH-SHIELDS-PORT-LINCOLN-AWS,18192,-34.6,135.88,September,19.45,Spring
NOWRA-RAN-AIR-STATION-AWS,68072,-34.95,150.54,September,21.57,Spring
NURIOOTPA-VITICULTURAL,23373,-34.48,139.01,September,18.2,Spring
OODNADATTA-AIRPORT,17043,-27.56,135.45,September,28.46,Spring
ORBOST,84145,-37.69,148.47,September,18.96,Spring
PALMERVILLE,28004,-16.0,144.08,September,34.15,Spring
PERTH-AIRPORT,9021,-31.93,115.98,September,21.87,Spring
PORT-HEDLAND-AIRPORT,4032,-20.37,118.63,September,33.92,Spring
PORT-MACQUARIE-AIRPORT-AWS,60139,-31.43,152.87,September,24.43,Spring
RABBIT-FLAT,15666,-20.18,130.01,September,36.12,Spring
RICHMOND-POST-OFFICE,30045,-20.73,143.14,September,33.29,Spring
RICHMOND-RAAF,67105,-33.6,150.78,September,23.55,Spring
ROBE-COMPARISON,26026,-37.16,139.76,September,16.74,Spring
ROCKHAMPTON-AERO,39083,-23.38,150.48,September,28.93,Spring
RUTHERGLEN-RESEARCH,82039,-36.1,146.51,September,19.82,Spring
SCONE-AIRPORT-AWS,61363,-32.03,150.83,September,23.25,Spring
SNOWTOWN-RAYVILLE-PARK,21133,-33.77,138.22,September,20.79,Spring
ST-GEORGE-AIRPORT,43109,-28.05,148.59,September,27.09,Spring
SYDNEY-OBSERVATORY-HILL,66062,-33.86,151.21,September,22.01,Spring
TARCOOLA-AERO,16098,-30.71,134.58,September,27.19,Spring
TENNANT-CREEK-AIRPORT,15135,-19.64,134.18,September,34.93,Spring
THARGOMINDAH-AIRPORT,45025,-27.99,143.81,September,33.22,Spring
TIBOOBURRA-POST-OFFICE,46037,-29.43,142.01,September,28.65,Spring
TOWNSVILLE-AERO,32040,-19.25,146.77,September,28.75,Spring
VICTORIA-RIVER-DOWNS,14825,-16.4,131.01,September,38.15,Spring
WAGGA-WAGGA-AMO,72150,-35.16,147.46,September,19.09,Spring
WALGETT-AIRPORT-AWS,52088,-30.04,148.12,September,29.05,Spring
WANDERING,10917,-32.67,116.67,September,19.17,Spring
WEIPA-AERO,27045,-12.68,141.92,September,34.79,Spring
WILCANNIA-REID-ST,46043,-31.56,143.37,September,24.92,Spring
WILLIAMTOWN-RAAF,61078,-32.79,151.84,September,25.03,Spring
WILSONS-PROMONTORY-LIGHTHOUSE,85096,-39.13,146.42,September,14.79,Spring
WITTENOOM,5026,-22.24,118.34,September,36.08,Spring
WOOMERA-AERODROME,16001,-31.16,136.81,September,24.13,Spring
WYALONG-POST-OFFICE,73054,-33.93,147.24,September,20.85,Spring
YAMBA-PILOT-STATION,58012,-29.43,153.36,September,23.8,Spring
ADELAIDE-KENT-TOWN,23090,-34.92,138.62,September,20.79,Spring
ALBANY-AIRPORT-COMPARISON,9741,-34.94,117.8,September,17.7,Spring
ALICE-SPRINGS-AIRPORT,15590,-23.8,133.89,September,33.49,Spring
AMBERLEY-AMO,40004,-27.63,152.71,September,27.98,Spring
BARCALDINE-POST-OFFICE,36007,-23.55,145.29,September,31.26,Spring
BATHURST-AGRICULTURAL-STATION,63005,-33.43,149.56,September,17.34,Spring
BIRDSVILLE-AIRPORT,38026,-25.9,139.35,September,35.19,Spring
BOULIA-AIRPORT,38003,-22.91,139.9,September,31.45,Spring
BOURKE-AIRPORT-AWS,48245,-30.04,145.95,September,30.2,Spring
BRIDGETOWN-COMPARISON,9510,-33.96,116.14,September,20.22,Spring
BRISBANE-AERO,40842,-27.39,153.12,September,26.07,Spring
BROOME-AIRPORT,3003,-17.95,122.23,September,32.68,Spring
BUNDABERG-AERO,39128,-24.91,152.32,September,27.99,Spring
BURKETOWN-AIRPORT,29077,-17.75,139.54,September,33.84,Spring
BUTLERS-GORGE,96003,-42.28,146.28,September,10.17,Spring
CABRAMURRA-SMHEA-AWS,72161,-35.94,148.38,September,9.02,Spring
CAIRNS-AERO,31011,-16.87,145.75,September,28.55,Spring
CAMOOWEAL-TOWNSHIP,37010,-19.92,138.12,September,34.15,Spring
CANBERRA-AIRPORT,70351,-35.31,149.2,September,17.34,Spring
CAPE-BORDA,22823,-35.75,136.6,September,16.44,Spring
CAPE-BRUNY-LIGHTHOUSE,94010,-43.49,147.15,September,15.14,Spring
CAPE-LEEUWIN,9518,-34.37,115.14,September,17.74,Spring
CAPE-MORETON-LIGHTHOUSE,40043,-27.03,153.47,September,22.99,Spring
CAPE-OTWAY-LIGHTHOUSE,90015,-38.86,143.51,September,16.3,Spring
CARNARVON-AIRPORT,6011,-24.89,113.67,September,25.62,Spring
CEDUNA-AMO,18012,-32.13,133.7,September,23.16,Spring
CHARLEVILLE-AERO,44021,-26.41,146.26,September,27.93,Spring
CHARTERS-TOWERS-AIRPORT,34084,-20.05,146.27,September,31.41,Spring
COBAR-MO,48027,-31.48,145.83,September,23.4,Spring
COFFS-HARBOUR-MO,59040,-30.31,153.12,September,24.25,Spring
CUNDERDIN-AIRFIELD,10286,-31.62,117.22,September,21.08,Spring
DALWALLINU-COMPARISON,8039,-30.28,116.66,September,22.26,Spring
DARWIN-AIRPORT,14015,-12.42,130.89,September,33.86,Spring
DENILIQUIN-AIRPORT-AWS,74258,-35.56,144.95,September,23.32,Spring
DUBBO-AIRPORT-AWS,65070,-32.22,148.58,September,21.59,Spring
EAST-SALE-AIRPORT,85072,-38.12,147.13,September,19.31,Spring
ESPERANCE,9789,-33.83,121.89,September,20.04,Spring
EUCLA,11003,-31.68,128.88,September,22.75,Spring
FORREST,11052,-30.85,128.11,September,25.61,Spring
GABO-ISLAND-LIGHTHOUSE,84016,-37.57,149.92,September,17.48,Spring
GAYNDAH-AIRPORT,39066,-25.62,151.62,September,30.67,Spring
GEORGETOWN-AIRPORT,30124,-18.3,143.53,September,35.45,Spring
GERALDTON-AIRPORT-COMPARISON,8051,-28.8,114.7,September,23.53,Spring
GILES-METEOROLOGICAL-OFFICE,13017,-25.03,128.3,September,30.79,Spring
GROVE-RESEARCH-STATION,94220,-42.99,147.07,September,15.96,Spring
GUNNEDAH-RESOURCE-CENTRE,55024,-31.03,150.27,September,23.1,Spring
HALLS-CREEK-AIRPORT,2012,-18.23,127.66,September,37.79,Spring
HOBART-ELLERSLIE-ROAD,94029,-42.89,147.33,September,17.1,Spring
HORN-ISLAND,27058,-10.58,142.29,September,30.34,Spring
INVERELL-RAGLAN-ST,56242,-29.78,151.11,September,23.13,Spring
JERVIS-BAY-POINT-PERPENDICULAR-AWS,68151,-35.09,150.8,September,19.97,Spring
KALGOORLIE-BOULDER-AIRPORT,12038,-30.78,121.45,September,23.89,Spring
